-78.482082,7.336092,-56.857588
-81.391896,8.250388,-57.051609
-84.052192,9.073011,-57.799168
-86.774911,10.165058,-58.526013
-89.529419,11.398171,-58.836468
-91.916277,12.498418,-58.835077
-94.146601,13.241900,-59.173238
-96.417720,13.792827,-59.985691
-98.783757,14.297906,-60.896700
-101.130230,15.144384,-61.301262
-103.452190,16.068709,-61.326060
-105.845898,16.371822,-61.481812
-108.379613,16.538207,-61.638952
-110.709996,16.903648,-61.942550
-112.776971,17.311780,-62.228450
-114.435436,17.604760,-62.385079
-115.721087,17.322917,-62.527065
-116.487423,16.916707,-62.494051
-117.027857,16.760370,-62.244042
-117.464534,16.753083,-61.994909
-117.859131,16.599552,-61.896998
-118.153856,16.230846,-61.880242
-118.075470,15.867231,-61.772324
-117.441238,15.490218,-61.426112
-116.774625,14.943821,-60.889616
-116.224789,14.558189,-60.411362
-115.527309,14.311514,-60.150820
-113.964778,14.297891,-59.745187
-111.170262,14.212106,-59.025343
-107.669194,13.763495,-58.224416
-104.076808,13.473657,-57.579200
-100.463508,13.395156,-57.033302
-96.666840,13.530429,-56.682584
-92.541177,13.440474,-56.581642
-88.430784,13.150117,-56.622144
-84.648032,13.106471,-56.437545
-81.162939,13.051081,-56.256795
-77.720487,12.968672,-55.962791
-74.323059,12.859955,-55.485002
-70.970186,12.640475,-55.000891
-67.940490,12.368654,-54.753631
-65.241106,12.239471,-54.525600
-62.711350,12.063725,-54.125624
-60.119842,11.892060,-53.526691
-57.458862,11.662041,-53.372489
-54.733019,11.656388,-53.554694
-52.002637,11.652024,-53.533180
-49.308347,11.509974,-53.283645
-46.645818,11.283495,-53.175307
-44.090486,11.134252,-53.175153
-41.551584,11.112500,-53.234069
-39.002216,10.964893,-53.208997
-36.539156,10.632516,-53.040166
-34.150158,10.324437,-52.821188
-31.727031,10.221058,-52.868927
-29.034473,10.339746,-53.079431
-26.472212,10.234450,-53.145488
-24.430259,9.702862,-52.908917
-22.605030,9.182446,-52.749087
-20.582454,8.971518,-52.789655
-18.361723,8.961601,-53.010776
-16.233642,8.909169,-53.242594
-14.514344,8.812851,-53.435407
-12.984023,8.834691,-53.693463
-11.182235,8.953376,-53.992673
-9.181928,9.091611,-54.382308
-7.437431,9.169172,-54.878404
-6.010731,8.989495,-55.408267
-4.777608,8.575415,-55.993053
-3.627667,8.187813,-56.428895
-2.275858,7.981897,-56.831638
-0.745388,7.908584,-57.404373
0.632471,7.679976,-58.055942
1.385734,6.996026,-58.577326
2.234273,6.350656,-59.046522
3.397542,6.095056,-59.429652
4.743533,6.088390,-59.850710
5.894872,5.881264,-60.196844
7.014403,5.456045,-60.551629
8.166217,5.039563,-60.843471
9.407984,4.831087,-61.121435
10.882385,4.749613,-61.435480
12.364759,4.555936,-61.758042
13.863646,4.425098,-62.104342
15.444757,4.601849,-62.452339
17.169121,5.052134,-62.848597
18.939397,5.517146,-63.353286
20.664538,6.121302,-64.040395
22.254989,6.959501,-64.813244
23.745472,7.887119,-65.700745
25.169382,8.791454,-67.000893
26.252908,9.790805,-68.796755
26.898594,10.999836,-70.684510
27.456625,12.917877,-72.613561
28.005922,15.614737,-74.503231
28.261651,18.669849,-76.343589
28.233731,22.801890,-78.259822
27.814537,27.538355,-79.758025
26.992731,31.147624,-80.458148
26.266655,34.431812,-81.199192
25.844235,38.283923,-81.957915
25.224594,42.502870,-82.679148
24.574076,45.732699,-83.019092
24.013839,48.222997,-82.989022
23.617071,51.080278,-82.764673
22.453095,55.137377,-83.148364
21.609965,58.072317,-82.268952
21.510101,59.606515,-80.324155
21.909079,61.360158,-78.590016
22.377071,63.846114,-77.143658
23.671612,65.743098,-74.672091
25.578571,67.129457,-71.183921
28.080898,68.519559,-66.854771
30.856747,70.448803,-62.202906
35.912173,72.140004,-55.435673
42.600264,72.981550,-47.031359
49.983272,73.297713,-37.598988
58.440920,73.371614,-26.775250
67.436347,73.034611,-15.666004
74.364926,71.539945,-6.729604
78.482772,69.405434,-0.269424
83.332168,68.058973,6.749844
88.205662,66.765047,13.437242
92.072279,64.806121,18.857188
93.579343,61.819578,22.225637
94.960623,59.148458,25.800657
96.062250,56.587977,29.239615
96.805295,54.097365,32.108977
96.782257,51.331797,34.105174
96.651501,48.455025,36.389722
96.028993,45.348596,38.467350
94.901994,42.076623,39.916351
93.590869,38.700734,40.892009
92.682088,35.676271,42.294933
91.782980,32.605241,43.806163
90.294582,28.896053,44.672503
88.485747,24.336860,44.347842
86.717284,20.177978,44.212524
85.360038,17.465261,44.866172
83.999230,14.390845,45.484547
83.045642,10.420912,45.355160
82.298526,5.393434,44.465142
81.962556,1.833970,44.379654
81.845527,-1.128955,45.042622
82.192972,-4.877118,45.844131
83.029720,-9.936404,45.708220
83.720309,-13.877062,46.118947
83.901982,-17.125880,47.043815
84.469444,-20.636311,47.921445
86.063224,-24.561941,48.068213
87.532543,-27.792693,47.973671
88.240494,-29.789644,48.657700
89.003917,-31.993337,50.010815
90.595838,-34.063440,50.928050
93.064074,-36.084989,50.671291
95.051296,-37.697472,50.321846
96.585729,-39.298601,50.689961
98.488211,-40.412318,51.494924
101.568593,-41.405433,51.627285
104.554247,-42.114662,51.415802
106.850594,-43.028180,51.593697
108.937945,-43.720849,52.712657
111.436171,-44.261444,53.939299
113.610178,-44.467784,55.063967
115.563071,-44.615279,55.866116
117.576976,-44.677451,56.676442
119.627123,-44.511980,57.691246
121.505228,-44.202999,59.084496
123.302774,-44.213981,60.198532
124.912637,-44.331845,61.326528
126.499919,-44.356884,62.604359
127.610185,-43.983628,64.670672
128.426964,-43.284579,67.075057
129.271244,-42.845936,68.718159
129.648627,-42.458064,70.791476
129.806518,-41.866514,73.690975
129.629070,-40.440918,78.172839
129.924992,-38.877680,82.165418
130.427619,-38.099924,84.484833
130.422745,-37.614617,87.105130
130.035361,-36.765574,91.016108
129.244916,-34.639988,96.496446
128.707005,-31.474773,101.955467
128.176795,-28.737189,105.879522
125.837943,-27.744388,108.979334
122.473640,-27.016519,113.212935
119.483105,-25.600584,117.743149
117.642654,-23.278559,121.957691
115.653422,-21.419923,125.565678
112.727044,-20.345458,129.346083
108.895740,-19.585455,133.312855
105.165203,-18.536410,137.168320
101.948979,-17.693017,140.071844
98.803756,-17.007755,142.481380
95.636474,-16.320170,145.240421
92.088937,-16.349772,147.704457
88.487395,-16.679802,149.822716
85.066151,-17.162003,151.554870
82.062910,-17.220048,153.241876
79.155126,-17.420172,154.820935
76.083734,-18.143111,156.062448
72.897179,-18.668592,157.409583
69.729831,-18.862448,158.994492
66.267039,-19.614850,160.411134
62.630228,-20.844395,161.747884
59.217105,-21.245984,163.205823
56.061068,-21.478880,164.580142
53.312283,-21.584529,165.899913
50.433657,-22.077544,167.314718
47.296006,-22.525872,168.780443
43.970282,-23.284315,170.484493
40.429056,-24.388588,172.491017
36.982076,-25.765239,175.115123
33.458483,-26.988540,178.213088
30.027029,-27.682519,-178.768908
26.402192,-28.810188,-175.441510
22.742915,-30.375794,-171.692478
19.481880,-31.035233,-167.988545
16.407540,-30.915420,-164.468965
13.121213,-30.829806,-160.979696
9.490511,-31.330470,-157.338238
5.895961,-31.629410,-153.926272
2.603884,-31.404239,-151.064721
-0.661202,-31.051885,-148.033501
-4.105364,-30.615436,-144.488880
-7.694497,-29.980272,-140.885021
-10.878646,-29.186656,-137.826614
-13.752078,-28.643254,-135.210084
-16.147251,-28.167074,-132.757829
-18.961466,-27.496733,-129.835164
-22.301608,-26.460130,-126.736762
-25.758363,-25.556893,-123.749316
-28.591765,-24.895336,-121.141366
-30.775478,-24.373419,-119.059637
-32.750754,-23.769162,-117.438247
-34.986595,-23.172625,-115.727455
-37.506379,-22.584736,-113.651428
-39.889030,-21.922071,-111.589953
-41.868277,-21.280825,-110.124890
-43.572709,-20.785708,-109.063816
-45.130624,-20.517546,-108.015865
-46.880768,-20.392762,-106.684807
-48.712760,-20.109251,-105.404356
-50.438998,-19.748016,-104.397183
-52.319645,-19.486851,-103.171049
-54.513408,-19.331355,-101.474575
-57.009379,-19.242477,-99.632481
-59.028011,-19.111020,-98.272618
-60.842474,-18.979204,-96.959947
-62.736440,-18.930701,-95.473595
-64.884189,-19.034125,-93.961301
-66.817034,-19.377150,-92.756705
-68.216134,-19.897242,-91.783640
-69.526592,-20.517804,-90.829834
-71.147724,-20.972928,-89.731226
-72.894054,-21.418600,-88.701888
-74.497851,-22.000898,-87.639417
-75.965317,-22.672960,-86.444240
-77.363677,-23.521297,-85.415781
-78.623003,-24.771556,-84.574711
-79.789390,-26.378668,-83.592633
-80.818503,-28.088535,-82.507556
-81.972264,-30.159344,-81.515527
-82.995587,-32.730879,-80.579709
-84.236407,-35.469213,-79.125301
-85.842953,-38.317943,-77.065716
-87.490830,-41.306942,-74.897031
-89.026809,-44.573029,-72.969101
-90.315244,-47.786102,-71.234625
-91.156730,-50.887053,-69.657154
-91.055634,-54.190137,-68.755479
-90.110621,-57.707063,-68.513280
-88.140415,-61.586985,-69.132490
-85.888721,-65.282667,-69.918811
-83.829468,-68.767065,-70.728590
-80.417377,-72.222086,-72.944129
-75.139531,-75.721590,-76.696422
-68.747117,-79.158478,-81.262456
-61.456649,-82.146714,-86.897121
-47.755725,-84.601823,-99.076525
-18.044253,-86.208652,-127.309814
25.711360,-86.175141,-169.474708
56.242855,-84.654344,161.735406
71.353091,-82.357412,148.622081
79.170968,-79.694249,143.082107
85.060843,-77.178237,139.437282
89.872189,-74.592589,136.987195
93.435384,-71.878375,136.169891
95.890356,-68.932814,136.703373
97.529690,-65.650006,138.297597
98.968470,-62.179406,139.988806
100.659694,-58.697440,141.268977
102.094038,-55.155115,142.742044
103.222660,-51.700249,144.612165
104.183538,-48.485432,146.373472
105.260014,-45.652337,147.708059
106.513222,-43.026218,148.613608
107.934575,-40.553149,149.239729
109.597258,-38.206107,149.711666
111.003173,-35.861634,150.314970
112.387023,-33.677269,150.844303
114.015928,-31.519576,150.947356
116.065269,-29.500529,150.845256
117.972530,-27.554867,150.527295
119.693446,-25.750773,150.228012
121.540548,-23.995262,149.776776
123.460273,-22.172743,149.223219
124.972671,-20.218498,149.541586
126.057072,-18.342992,149.888861
127.026290,-16.711711,149.583700
128.259570,-15.101155,148.833391
129.838252,-13.395202,148.237687
131.298250,-11.551504,148.110708
132.408477,-9.803211,147.818911
133.630987,-8.122466,146.920162
135.063242,-6.170251,145.771548
136.695437,-3.811084,145.623101
138.156849,-1.510507,145.337886
139.286791,0.846399,144.022359
140.257161,3.378186,142.285135
141.584769,5.904568,141.838074
143.106247,8.066527,141.567347
144.276546,10.429879,140.286989
145.083194,13.121084,139.020146
146.204680,15.591887,138.870505
146.685034,17.493119,138.280426
146.823489,19.243431,137.062966
147.211526,21.008793,135.821028
148.487678,22.744032,135.422448
149.986878,24.452847,135.279372
151.056810,26.401898,134.465939
151.461430,28.717910,132.899942
152.414522,30.867067,132.296512
153.743834,32.708997,132.012410
155.172383,34.695523,131.341915
156.152171,37.064550,129.855323
157.925442,39.208673,129.683331
159.289332,41.042102,129.642020
159.611854,43.118588,128.945345
158.787211,45.679524,126.989316
157.768046,48.438755,124.711328
157.778809,50.564987,123.089746
156.769800,52.621484,120.753782
153.984253,55.062594,117.260800
150.796037,57.396817,113.799321
147.522117,59.237103,110.183875
144.486014,60.499785,106.644462
140.350429,61.643426,102.212395
134.764536,62.856655,96.904356
129.303678,63.938620,92.304705
123.751750,64.663662,88.028271
117.380899,65.171831,82.932838
110.202885,65.618756,77.080109
102.740011,66.033469,71.514207
95.545446,66.230950,66.681492
88.393422,66.165170,61.839864
81.492211,65.828357,57.000838
74.881721,65.303175,52.462999
68.977117,65.010173,48.862391
63.400291,64.811415,45.992532
57.857255,64.571629,43.241812
52.489018,64.132681,40.560834
47.559714,63.871274,38.222625
43.140329,63.770212,36.501137
39.121921,63.798111,35.106698
34.973508,63.640896,33.561110
30.890424,63.648143,31.943494
26.666369,63.849859,30.392205
22.258702,63.999038,28.734396
18.106803,63.810232,27.113410
14.146538,63.691347,25.372466
10.363036,64.158756,23.580434
6.148517,64.820129,21.527880
1.708567,65.024363,19.423218
-2.061133,64.453282,17.861579
-5.607853,64.210658,16.063533
-9.803663,64.661125,13.606808
-14.405613,65.335499,10.853667
-18.224131,65.424467,8.933934
-21.562130,65.229851,6.913022
-25.436729,65.398983,4.080171
-30.088025,65.880356,0.444539
-33.943407,66.049028,-1.996670
-37.073120,65.707375,-3.927822
-40.144614,65.485276,-6.132455
-43.945585,65.540617,-9.479604
-47.753651,65.673935,-12.906259
-51.532963,65.487975,-16.284175
-55.965122,64.968502,-20.483890
-61.905234,64.287550,-26.765934
-67.453240,63.550122,-33.082113
-71.781938,62.546310,-38.020281
-75.816809,61.383364,-42.481466
-81.208868,59.676798,-48.955175
-87.835046,56.721662,-58.000772
-92.788969,54.398974,-64.274683
-95.674885,52.655036,-67.133063
-97.875434,50.439990,-69.964154
-99.747076,46.924836,-74.261598
-100.534461,43.861291,-77.645733
-100.659572,41.822072,-79.297991
-100.388107,40.197423,-80.378903
-99.776554,37.961662,-82.084249
-98.253759,35.202896,-83.822950
-96.576273,33.848915,-84.284440
-95.012486,33.563559,-84.062426
-93.600137,32.442412,-84.638719
-91.467577,30.570389,-85.662683
-88.516766,28.565543,-86.186694
-85.371744,27.229121,-85.710406
-82.931923,25.760484,-85.588588
-80.953401,24.498750,-85.666327
-78.667670,23.564139,-85.267060
-76.058193,22.736032,-84.250919
-73.527504,21.342661,-83.610873
-71.346236,20.136832,-82.747050
-69.267489,19.569760,-81.098164
-67.258678,18.913117,-79.259491
-65.066388,17.946933,-77.645472
-62.552619,16.961799,-75.878930
-60.095762,15.840008,-74.295503
-57.796600,14.721066,-72.644858
-55.573695,13.433794,-70.901159
-53.372620,12.107547,-68.791493
-51.318263,10.708414,-66.771620
-49.373280,9.228766,-65.257888
-47.557569,7.701701,-63.880628
-46.037478,5.924429,-61.994097
-45.076578,4.050578,-59.634460
-44.404260,2.320780,-58.034884
-44.026162,0.962097,-56.623537
-43.894003,-0.390246,-54.899829
-44.839640,-2.075189,-52.106798
-46.655586,-3.786896,-49.778496
-49.095291,-4.801173,-47.951538
-52.017224,-5.357111,-46.317405
-55.267040,-5.790642,-44.359370
-58.353568,-6.166079,-42.785333
-61.434629,-6.205606,-41.709630
-64.794178,-6.028930,-41.019402
-68.371871,-5.809509,-40.243571
-71.921998,-5.572811,-39.168599
-75.233438,-5.285221,-38.472943
-78.474377,-4.797966,-38.401890
-81.938449,-4.305321,-38.597941
-85.525443,-3.959282,-38.593031
-88.720236,-3.882916,-38.526584
-91.614730,-3.996201,-38.875414
-94.676461,-4.064218,-39.591263
-98.013892,-4.155965,-40.224098
-101.173422,-4.291030,-40.410163
-103.863759,-4.943511,-40.610361
-106.545428,-5.832104,-41.168887
-109.552526,-6.793788,-41.972528
-112.712814,-7.165396,-42.297402
-115.540726,-7.561284,-42.206048
-117.990775,-8.644733,-42.312563
-120.464918,-9.963185,-42.778760
-123.257659,-10.734582,-43.218396
-126.046014,-11.129702,-43.378997
-128.321156,-11.843771,-43.329538
-130.195624,-13.010593,-43.288363
-131.938875,-14.507208,-43.182733
-133.969034,-15.442254,-42.978008
-136.525165,-16.143960,-42.517363
-139.376065,-16.976611,-42.060270
-142.262007,-18.163158,-41.594822
-144.926628,-19.464874,-41.073006
-147.273099,-20.393307,-40.554411
-149.821345,-21.433922,-39.732048
-152.433018,-22.421673,-39.046627
-154.792529,-23.695805,-38.382551
-156.784237,-25.022762,-37.586859
-158.679972,-26.591614,-36.295706
-160.557902,-28.285994,-34.683292
-162.250058,-29.597422,-33.059715
-163.901110,-30.685800,-31.434253
-165.507609,-32.098362,-29.555305
-166.920538,-33.600348,-27.557155
-168.327791,-34.874027,-25.255701
-169.678447,-35.658430,-23.207531
-171.115483,-36.338167,-21.325340
-172.436988,-37.236746,-19.255758
-173.663395,-38.149202,-16.682265
-174.706192,-38.633165,-13.916883
-175.549784,-38.704978,-11.347482
-176.021197,-38.670826,-8.835442
-176.271879,-38.647093,-5.927821
-176.713970,-38.537791,-2.819900
-177.217016,-38.457673,0.291382
-177.471356,-38.216128,3.114064
-177.679690,-38.133122,6.419428
-177.724248,-37.942678,9.710937
-177.727614,-37.647863,12.400373
-177.649391,-37.508164,14.869890
-177.650934,-37.791422,17.815603
-177.764584,-38.366944,21.481514
-177.635021,-38.718029,25.124242
-177.125805,-38.652288,28.134111
-176.426891,-38.542049,30.732374
-175.740824,-38.659564,33.317010
-174.891510,-38.620732,35.553293
-173.393652,-38.079276,37.232180
-171.788817,-37.087499,38.633836
-170.511959,-36.466217,40.295082
-169.285728,-36.065355,41.943905
-167.531250,-34.915456,43.041492
-164.834765,-32.926743,43.745804
-162.552767,-31.067156,44.941565
-161.478031,-30.048289,46.968115
-160.809587,-28.854311,48.688681
-159.506255,-26.507024,49.695291
-157.981852,-23.854567,50.721836
-156.456429,-22.225692,52.142058
-155.397454,-21.064179,53.507495
-154.663109,-19.733085,54.698689
-153.947289,-17.745286,55.500648
-153.198896,-15.388325,56.149872
-152.335872,-14.057292,57.046432
-151.434323,-12.957547,57.778600
-150.514672,-11.258879,58.282110
-149.694519,-9.197056,58.757528
-149.084799,-7.782760,59.222956
-148.670466,-6.509767,59.350049
-148.232200,-4.842156,59.308124
-147.595369,-3.006707,59.455738
-146.919847,-1.523095,59.653756
-146.374920,-0.159987,59.728966
-145.895083,1.372026,59.746401
-145.358804,2.510444,59.991259
-144.877555,3.601026,60.141221
-144.393038,4.809400,60.201206
-143.777504,5.740901,60.287964
-143.268238,6.649707,60.267827
-142.926873,7.663993,60.192297
-142.672350,8.779824,60.090330
-142.289424,9.481393,60.074193
-141.993839,10.218258,59.976767
-141.785765,11.144802,59.962889
-141.684572,12.195741,60.073817
-141.619910,13.214068,60.258936
-141.519437,13.991104,60.404694
-141.174321,14.578711,60.532026
-140.554135,15.017792,60.697315
-139.771603,15.326222,60.900388
-139.176272,15.606520,61.064455
-138.730479,15.909112,61.247763
-138.329158,16.311609,61.435440
-137.824714,16.716971,61.710823
-137.255008,16.945718,61.989180
-136.676432,16.816684,62.129362
-136.104710,16.493458,62.140018
-135.327196,16.209720,62.283899
-134.459757,15.987091,62.572148
-134.029873,15.913196,62.822077
-133.809884,15.834447,63.133663
-133.689553,15.645095,63.485891
-133.468689,15.574777,63.693681
-133.046005,15.559325,63.872077
-132.619703,15.559498,64.021708
-132.162436,15.521454,64.181198
-131.781173,15.634593,64.341395
-131.405269,15.798807,64.580349
-131.151796,15.999432,64.719648
-131.165923,16.145404,64.710245
-131.412052,16.288846,64.602173
-131.684398,16.600357,64.547342
-131.981207,16.964092,64.572288
-132.291675,17.266489,64.477998
-132.471972,17.384785,64.341002
-132.581333,17.399827,64.269451
-132.740613,17.430417,64.263594
-132.954419,17.534918,64.304423
-133.012425,17.613054,64.423457
-132.934024,17.584849,64.574086
-132.890610,17.541192,64.675581
-132.888762,17.584333,64.786695
-132.836184,17.656642,64.916460
-132.698659,17.665790,65.076749
-132.569769,17.645876,65.197632
-132.476751,17.572947,65.294135
-132.384278,17.467893,65.398330
-132.295143,17.463137,65.561582
-132.264501,17.536168,65.759497
-132.301159,17.607621,65.953906
-132.397846,17.511856,66.090533
-132.594836,17.490473,66.211111
-132.730424,17.421647,66.377598
-132.858816,17.347580,66.528297
-132.894079,17.265575,66.689156
-132.839142,17.107754,66.880218
-132.796609,16.879288,67.060877
-132.763261,16.665011,67.233041
-132.732213,16.480983,67.450810
-132.708441,16.387390,67.678121
-132.743735,16.354492,67.869881
-132.735888,16.229349,68.009151
-132.746138,16.111292,68.117535
-132.783993,16.055917,68.207360
-132.785219,15.994446,68.280179
-132.734729,15.891263,68.347656
-132.672963,15.772910,68.411370
-132.604219,15.710076,68.492424
-132.540929,15.717410,68.610473
-132.480953,15.686652,68.734455
-132.430847,15.601629,68.822294
-132.350996,15.505166,68.932833
-132.253418,15.451334,69.055046
-132.125034,15.434642,69.170731
-132.032245,15.406306,69.246638
-131.983437,15.356523,69.267665
-131.978350,15.300232,69.252171
-131.964366,15.286996,69.274709
-131.945177,15.311688,69.337354
-131.896523,15.387243,69.433219
-131.829979,15.445391,69.535581
-131.741874,15.433380,69.636574
