26.17, 0.87
26.22, 0.88
26.27, 0.89
26.32, 0.88
26.38, 0.88
26.43, 0.87
26.48, 0.88
26.53, 0.88
26.59, 0.86
26.64, 0.87
26.69, 0.88
26.74, 0.87
26.80, 0.87
26.85, 0.87
26.90, 0.87
26.95, 0.86
27.00, 0.86
27.05, 0.87
27.11, 0.86
27.16, 0.86
27.21, 0.87
27.26, 0.87
27.32, 0.86
27.37, 0.87
27.42, 0.86
27.47, 0.86
27.52, 0.86
27.58, 0.86
27.63, 0.85
27.68, 0.85
27.73, 0.85
27.78, 0.85
27.84, 0.86
27.89, 0.86
27.94, 0.86
27.99, 0.87
28.05, 0.86
28.10, 0.86
28.15, 0.87
28.20, 0.86
28.25, 0.87
28.31, 0.87
28.36, 0.87
28.41, 0.87
28.46, 0.87
28.52, 0.87
28.57, 0.86
28.62, 0.86
28.67, 0.88
28.72, 0.87
28.78, 0.88
28.83, 0.88
28.88, 0.88
28.93, 0.87
28.98, 0.89
29.04, 0.87
29.09, 0.87
29.14, 0.88
29.19, 0.88
29.25, 0.88
29.30, 0.87
29.35, 0.88
29.40, 0.89
29.45, 0.86
29.50, 0.86
29.56, 0.88
29.61, 0.88
29.66, 0.90
29.71, 0.89
29.76, 0.88
29.82, 0.88
29.87, 0.89
29.92, 0.89
29.97, 0.88
30.03, 0.88
30.08, 0.88
30.13, 0.88
30.18, 0.89
30.23, 0.89
30.29, 0.88
30.34, 0.88
30.39, 0.88
30.44, 0.89
30.49, 0.87
30.55, 0.87
30.60, 0.90
30.65, 0.88
30.70, 0.89
30.76, 0.88
30.81, 0.88
30.86, 0.88
30.91, 0.88
30.96, 0.88
31.01, 0.87
31.07, 0.88
31.12, 0.87
31.17, 0.87
31.22, 0.87
31.28, 0.87
31.33, 0.86
31.38, 0.87
31.43, 0.85
31.48, 0.89
31.54, 0.89
31.59, 0.86
31.64, 0.86
31.69, 0.88
31.74, 0.86
31.80, 0.86
31.85, 0.87
31.90, 0.86
31.95, 0.85
32.01, 0.87
32.06, 0.85
32.11, 0.82
32.16, 0.82
32.21, 0.90
32.27, 0.83
32.32, 0.78
32.37, 0.77
32.42, 0.73
32.47, 0.71
32.53, 0.66
32.58, 0.68
32.63, 0.63
32.68, 0.60
32.73, 0.57
32.79, 0.55
32.84, 0.60
32.89, 0.59
32.94, 0.52
33.00, 0.51
33.05, 0.53
33.10, 0.52
33.15, 0.52
33.20, 0.55
33.26, 0.56
33.31, 0.58
33.36, 0.60
33.41, 0.60
33.46, 0.59
33.52, 0.59
33.57, 0.60
33.62, 0.60
33.67, 0.58
33.72, 0.59
33.78, 0.60
33.83, 0.60
33.88, 0.62
33.93, 0.61
33.98, 0.63
34.04, 0.63
34.09, 0.63
34.14, 0.62
34.19, 0.63
34.24, 0.62
34.30, 0.62
34.35, 0.63
34.40, 0.62
34.45, 0.63
34.50, 0.62
34.56, 0.62
34.61, 0.62
34.66, 0.63
34.71, 0.63
34.77, 0.61
34.82, 0.61
34.87, 0.63
34.92, 0.62
34.97, 0.62
35.03, 0.62
35.08, 0.62
35.13, 0.63
35.18, 0.62
35.23, 0.63
35.29, 0.62
35.34, 0.62
35.39, 0.62
35.44, 0.62
35.49, 0.62
35.55, 0.61
35.60, 0.62
35.65, 0.60
35.70, 0.61
35.76, 0.61
35.81, 0.61
35.86, 0.60
35.91, 0.59
35.96, 0.60
36.01, 0.59
36.07, 0.59
36.12, 0.59
36.17, 0.59
36.22, 0.59
36.27, 0.58
36.33, 0.57
36.38, 0.58
36.43, 0.59
36.48, 0.57
36.54, 0.57
36.59, 0.58
36.64, 0.56
36.69, 0.56
36.74, 0.57
36.79, 0.56
36.85, 0.56
36.90, 0.57
36.95, 0.57
37.01, 0.57
37.06, 0.56
37.11, 0.59
37.16, 0.58
37.21, 0.58
37.26, 0.61
37.32, 0.60
37.37, 0.61
37.42, 0.60
37.47, 0.61
37.53, 0.61
37.58, 0.59
37.63, 0.61
37.68, 0.62
37.73, 0.62
37.79, 0.62
37.84, 0.62
37.89, 0.62
37.94, 0.63
37.99, 0.63
38.05, 0.63
38.10, 0.65
38.15, 0.64
38.20, 0.64
38.26, 0.64
38.31, 0.64
38.36, 0.64
38.41, 0.62
38.46, 0.64
38.52, 0.63
38.57, 0.63
38.62, 0.62
38.67, 0.63
38.72, 0.62
38.78, 0.63
38.83, 0.64
38.88, 0.64
38.93, 0.63
38.99, 0.65
39.04, 0.67
39.09, 0.65
39.14, 0.66
39.19, 0.67
39.25, 0.65
39.30, 0.65
39.35, 0.65
39.40, 0.64
39.45, 0.65
39.50, 0.64
39.56, 0.64
39.61, 0.64
39.66, 0.63
39.71, 0.63
39.76, 0.63
39.81, 0.62
39.87, 0.62
39.92, 0.61
39.97, 0.63
40.02, 0.61
40.08, 0.61
40.13, 0.61
40.18, 0.61
40.23, 0.60
40.29, 0.61
40.34, 0.60
40.39, 0.60
40.44, 0.59
40.49, 0.59
40.55, 0.59
40.60, 0.58
40.65, 0.59
40.70, 0.58
40.76, 0.59
40.81, 0.61
40.86, 0.60
40.91, 0.60
40.96, 0.60
41.02, 0.62
41.07, 0.62
41.12, 0.61
41.17, 0.61
41.22, 0.62
41.28, 0.63
41.33, 0.63
41.38, 0.61
41.43, 0.64
41.48, 0.64
41.54, 0.63
41.59, 0.64
41.64, 0.65
41.69, 0.64
41.75, 0.64
41.80, 0.65
41.85, 0.65
41.90, 0.65
41.95, 0.66
42.01, 0.65
42.06, 0.65
42.11, 0.65
42.16, 0.66
42.22, 0.65
42.27, 0.65
42.32, 0.66
42.37, 0.65
42.42, 0.65
